ABN MMS ID,Network Id,ABN035,Aleph ID,Network Number
990003096190108281,991140461059705501,(ABN)000309619ABN01,000309619-ABN01,(CH-ZuSLS)991140461059705501; (IDSBB)003666333DSV01; (NEBIS)009452828EBI01; 223827053; (swissbib)223827053-41slsp_network
990003144570108281,991134922109705501,(ABN)000314457ABN01,000314457-ABN01,(CH-ZuSLS)991134922109705501; (IDSSG)000742109HSB01; (NEBIS)005284557EBI01; 212806459; (swissbib)212806459-41slsp_network
990005155930108281,991073924269705501,(ABN)000515593ABN01,000515593-ABN01,(CH-ZuSLS)991073924269705501; (IDSLU)000030107ILU01; (NEBIS)000488362EBI01; 229833853; (swissbib)229833853-41slsp_network
990003543550108281,991144576599705501,(ABN)000354355ABN01,000354355-ABN01,(CH-ZuSLS)991144576599705501; (IDSBB)000217148DSV01; 020104022; (swissbib)020104022-41slsp_network
990003021360108281,991091354419705501,(ABN)000302136ABN01,000302136-ABN01,(CH-ZuSLS)991091354419705501; (IDSBB)003141277DSV01; (RERO)R003233477-41slsp; 231505752; (swissbib)231505752-41slsp_network
990001251530108281,991158439639705501,(ABN)000125153ABN01,000125153-ABN01,(CH-ZuSLS)991158439639705501; (NEBIS)004637634EBI01; (IDSBB)003101523DSV01; (IDSLU)000349831ILU01; (RERO)R003564285-41slsp; 216528437; (swissbib)216528437-41slsp_network
990000774790108281,991103964389705501,(ABN)000077479ABN01,000077479-ABN01,(CH-ZuSLS)991103964389705501; (NEBIS)004975626EBI01; 161737072; (swissbib)161737072-41slsp_network
990000524730108281,991143580019705501,(ABN)000052473ABN01,000052473-ABN01,(CH-ZuSLS)991143580019705501; (IDSLU)000805159ILU01; (NEBIS)002328746EBI01; (IDSBB)003351977DSV01; 211085898; (swissbib)211085898-41slsp_network
990007637240108281,991129306749705501,(ABN)000763724ABN01,000763724-ABN01,(CH-ZuSLS)991129306749705501; (OCoLC)869476810; (OCoLC)891799953; (IDSBB)006225688DSV01; (NEBIS)010253093EBI01; (IDSLU)001162351ILU01; 234185317; (swissbib)234185317-41slsp_network
990005496300108281,991123499899705501,(ABN)000549630ABN01,000549630-ABN01,(CH-ZuSLS)991123499899705501; (NEBIS)005941342EBI01; (IDSBB)004981162DSV01; 222410272; (swissbib)222410272-41slsp_network
990007334530108281,991155695889705501,(ABN)000733453ABN01,000733453-ABN01,(CH-ZuSLS)991155695889705501; (OCoLC)828789100; (NEBIS)009758612EBI01; (IDSBB)006094722DSV01; (IDSLU)001105435ILU01; 214455181; (swissbib)214455181-41slsp_network
990000217520108281,991142164899705501,(ABN)000021752ABN01,000021752-ABN01,(CH-ZuSLS)991142164899705501; (IDSLU)000028379ILU01; (IDSBB)000650619DSV01; (NEBIS)003064875EBI01; (RERO)1005284-41slsp; 226470482; (swissbib)226470482-41slsp_network
990005314200108281,991071655079705501,(ABN)000531420ABN01,000531420-ABN01,(CH-ZuSLS)991071655079705501; (IDSSG)000463072HSB01; (IDSLU)000591833ILU01; (NEBIS)005684078EBI01; (RERO)R005152554-41slsp; 219630011; (swissbib)219630011-41slsp_network
990001785630108281,991145794969705501,(ABN)000178563ABN01,000178563-ABN01,(CH-ZuSLS)991145794969705501; (NEBIS)011212277EBI01; (IDSLU)000018469ILU01; 237963558; (swissbib)237963558-41slsp_network
990004646650108281,991098438379705501,(ABN)000464665ABN01,000464665-ABN01,(CH-ZuSLS)991098438379705501; (NEBIS)003098415EBI01; (IDSBB)000602429DSV01; (RERO)0107611-41slsp; 230457711; (swissbib)230457711-41slsp_network
990003869250108281,991122397689705501,(ABN)000386925ABN01,000386925-ABN01,(CH-ZuSLS)991122397689705501; (IDSBB)003005354DSV01; (IDSLU)000746823ILU01; (RERO)0163538-41slsp; (NEBIS)006366309EBI01; 216181321; (swissbib)216181321-41slsp_network
990007630360108281,991151845119705501,(ABN)000763036ABN01,000763036-ABN01,(CH-ZuSLS)991151845119705501; (NEBIS)007311694EBI01; (IDSLU)001054428ILU01; (IDSBB)005954342DSV01; (RERO)R007085941-41slsp; 227751787; (swissbib)227751787-41slsp_network
990004056700108281,991119422079705501,(ABN)000405670ABN01,000405670-ABN01,(CH-ZuSLS)991119422079705501; (IDSSG)000294320HSB01; (IDSBB)001631716DSV01; (RERO)0290571-41slsp; 235769479; (swissbib)235769479-41slsp_network
990001180800108281,991029927989705501,(ABN)000118080ABN01,000118080-ABN01,(CH-ZuSLS)991029927989705501; (IDSBB)002023955DSV01; (IDSLU)000399564ILU01; (NEBIS)003825824EBI01; 21647373X; (swissbib)21647373X-41slsp_network
990008695110108281,991031479999705501,(ABN)000869511ABN01,000869511-ABN01,(CH-ZuSLS)991031479999705501; (DE-599)DNB1199380261; (RERO)R008989218-41slsp; (IDSBB)007134864DSV01; (IDSSG)001066345HSB01; (IDSLU)001379046ILU01; 235695173; (swissbib)235695173-41slsp_network
990000397640108281,991057179099705501,(ABN)000039764ABN01,000039764-ABN01,(CH-ZuSLS)991057179099705501; (NEBIS)003075788EBI01; 148881645; (swissbib)148881645-41slsp_network
990000078090108281,991133239099705501,(ABN)000007809ABN01,000007809-ABN01,(CH-ZuSLS)991133239099705501; (IDSBB)000869295DSV01; 025982761; (swissbib)025982761-41slsp_network
990001266280108281,991161084509705501,(ABN)000126628ABN01,000126628-ABN01,(CH-ZuSLS)991161084509705501; (DDB)969354096; (IDSBB)003138892DSV01; (NEBIS)004726417EBI01; 212508814; (swissbib)212508814-41slsp_network
990003870220108281,991146880989705501,(ABN)000387022ABN01,000387022-ABN01,(CH-ZuSLS)991146880989705501; (NEBIS)004310556EBI01; (IDSLU)000235071ILU01; 230294626; (swissbib)230294626-41slsp_network
990007584930108281,991071796029705501,(ABN)000758493ABN01,000758493-ABN01,(CH-ZuSLS)991071796029705501; (IDSBB)002007153DSV01; 032180365; (swissbib)032180365-41slsp_network
990005001050108281,991001313719705501,(ABN)000500105ABN01,000500105-ABN01,(CH-ZuSLS)991001313719705501; (IDSBB)000608898DSV01; (RERO)0342988-41slsp; (NEBIS)006450786EBI01; 242011721; (swissbib)242011721-41slsp_network
990007535040108281,991125390599705501,(ABN)000753504ABN01,000753504-ABN01,(CH-ZuSLS)991125390599705501; (DE-599)DNB1045236020; (OCoLC)865744643; (IDSLU)001168173ILU01; (IDSBB)006285589DSV01; (NEBIS)010185691EBI01; (RERO)R008117078-41slsp; 213841401; (swissbib)213841401-41slsp_network
990003962240108281,991085620649705501,(ABN)000396224ABN01,000396224-ABN01,(CH-ZuSLS)991085620649705501; (IDSBB)001320781DSV01; (IDSLU)000907943ILU01; (RERO)1209599-41slsp; 212651900; (swissbib)212651900-41slsp_network
990000131990108281,991139063579705501,(ABN)000013199ABN01,000013199-ABN01,(CH-ZuSLS)991139063579705501; (NEBIS)001141078EBI01; 136123007; (swissbib)136123007-41slsp_network
990001771670108281,991103379589705501,(ABN)000177167ABN01,000177167-ABN01,(CH-ZuSLS)991103379589705501; (RERO)R277587060-41slsp; 096237996; (swissbib)096237996-41slsp_network
990008087100108281,991053619829705501,(ABN)000808710ABN01,000808710-ABN01,(CH-ZuSLS)991053619829705501; (OCoLC)986234010; (RERO)R008634357-41slsp; (IDSBB)006773597DSV01; 219847568; (swissbib)219847568-41slsp_network
990000820660108281,991044633219705501,(ABN)000082066ABN01,000082066-ABN01,(CH-ZuSLS)991044633219705501; (SBT)000069510SBT01; (IDSBB)001342317DSV01; (RERO)R214847560-41slsp; (NEBIS)001610532EBI01; (IDSLU)000103977ILU01; 241657822; (swissbib)241657822-41slsp_network
990003500200108281,991033081879705501,(ABN)000350020ABN01,000350020-ABN01,(CH-ZuSLS)991033081879705501; (NEBIS)002127582EBI01; 144545519; (swissbib)144545519-41slsp_network
990002241640108281,991144129239705501,(ABN)000224164ABN01,000224164-ABN01,(CH-ZuSLS)991144129239705501; (RERO)R003838331-41slsp; (NEBIS)008902719EBI01; 216914612; (swissbib)216914612-41slsp_network
990003040780108281,991127168599705501,(ABN)000304078ABN01,000304078-ABN01,(CH-ZuSLS)991127168599705501; (NEBIS)005151771EBI01; 162946066; (swissbib)162946066-41slsp_network
990004880790108281,991085662339705501,(ABN)000488079ABN01,000488079-ABN01,(CH-ZuSLS)991085662339705501; (IDSLU)001079359ILU01; (IDSBB)005755416DSV01; 220118221; (swissbib)220118221-41slsp_network
990005566030108281,991046809789705501,(ABN)000556603ABN01,000556603-ABN01,(CH-ZuSLS)991046809789705501; (NEBIS)009569691EBI01; 194315916; (swissbib)194315916-41slsp_network
990005742090108281,991080477689705501,(ABN)000574209ABN01,000574209-ABN01,(CH-ZuSLS)991080477689705501; (OCoLC)521614672; (NEBIS)006005216EBI01; 170372138; (swissbib)170372138-41slsp_network
990000351320108281,991100717729705501,(ABN)000035132ABN01,000035132-ABN01,(CH-ZuSLS)991100717729705501; (IDSSG)000101665HSB01; (IDSLU)000825430ILU01; (RERO)0116119-41slsp; (IDSBB)000551177DSV01; (IDSBB)006930973DSV01; (NEBIS)000537409EBI01; 230657222; (swissbib)230657222-41slsp_network
990000523990108281,991070829169705501,(ABN)000052399ABN01,000052399-ABN01,(CH-ZuSLS)991070829169705501; (NEBIS)001227873EBI01; (IDSLU)000167242ILU01; (IDSBB)000759344DSV01; (RERO)1388540-41slsp; 213402548; (swissbib)213402548-41slsp_network
990004888880108281,991102114389705501,(ABN)000488888ABN01,000488888-ABN01,(CH-ZuSLS)991102114389705501; (IDSLU)000854492ILU01; (IDSBB)001229133DSV01; (RERO)1195124-41slsp; 231256132; (swissbib)231256132-41slsp_network
990007676060108281,991052550919705501,(ABN)000767606ABN01,000767606-ABN01,(CH-ZuSLS)991052550919705501; (OCoLC)897418799; (IDSLU)001223180ILU01; 013983040; (swissbib)013983040-41slsp_network
990000521610108281,991015294339705501,(ABN)000052161ABN01,000052161-ABN01,(CH-ZuSLS)991015294339705501; (IDSLU)000633815ILU01; (NEBIS)000255922EBI01; 21205385X; (swissbib)21205385X-41slsp_network
990005325190108281,991039807699705501,(ABN)000532519ABN01,000532519-ABN01,(CH-ZuSLS)991039807699705501; (NEBIS)006213265EBI01; (IDSBB)006239476DSV01; 226611345; (swissbib)226611345-41slsp_network
990007766490108281,991009309989705501,(ABN)000776649ABN01,000776649-ABN01,(CH-ZuSLS)991009309989705501; (IDSBB)003473161DSV01; 047049103; (swissbib)047049103-41slsp_network
990007038210108281,991085187829705501,(ABN)000703821ABN01,000703821-ABN01,(CH-ZuSLS)991085187829705501; (OCoLC)809371823; (IDSBB)006058483DSV01; 064613623; (swissbib)064613623-41slsp_network
990000606340108281,991086804749705501,(ABN)000060634ABN01,000060634-ABN01,(CH-ZuSLS)991086804749705501; (RERO)1020143-41slsp; (IDSLU)000130364ILU01; (IDSBB)000074253DSV01; (NEBIS)000978272EBI01; 218069677; (swissbib)218069677-41slsp_network
990006454470108281,991093162189705501,(ABN)000645447ABN01,000645447-ABN01,(CH-ZuSLS)991093162189705501; (SBT)000640022SBT01; 244986126; (swissbib)244986126-41slsp_network
990007034210108281,991112093089705501,(ABN)000703421ABN01,000703421-ABN01,(CH-ZuSLS)991112093089705501; (OCoLC)843152019; (IDSBB)006140104DSV01; (NEBIS)009921385EBI01; 220419779; (swissbib)220419779-41slsp_network
990003965890108281,991137891899705501,(ABN)000396589ABN01,000396589-ABN01,(CH-ZuSLS)991137891899705501; (IDSBB)000345433DSV01; (NEBIS)003399740EBI01; 233495304; (swissbib)233495304-41slsp_network
990001105130108281,991157001429705501,(ABN)000110513ABN01,000110513-ABN01,(CH-ZuSLS)991157001429705501; (IDSLU)000213542ILU01; (NEBIS)004284322EBI01; (IDSBB)002391523DSV01; 233630147; (swissbib)233630147-41slsp_network
990008983400108281,991170845533705501,(ABN)000898340ABN01,000898340-ABN01,(CH-ZuSLS)991170845533705501; (DE-599)DNB124442790X; (DE-101)124442790X
990007667170108281,991050422189705501,(ABN)000766717ABN01,000766717-ABN01,(CH-ZuSLS)991050422189705501; (OCoLC)867875200; (IDSLU)001142165ILU01; 011826762; (swissbib)011826762-41slsp_network
990003219050108281,991072801579705501,(ABN)000321905ABN01,000321905-ABN01,(CH-ZuSLS)991072801579705501; (IDSBB)000101885DSV01; (NEBIS)003203851EBI01; 238681858; (swissbib)238681858-41slsp_network
990005018370108281,991033361979705501,(ABN)000501837ABN01,000501837-ABN01,(CH-ZuSLS)991033361979705501; (IDSLU)000722725ILU01; (NEBIS)003149791EBI01; (RERO)R005707824-41slsp; (IDSBB)000994840DSV01; 216400635; (swissbib)216400635-41slsp_network
990007829770108281,991134931399705501,(ABN)000782977ABN01,000782977-ABN01,(CH-ZuSLS)991134931399705501; (IDSBB)006388002DSV01; (NEBIS)010349790EBI01; (IDSLU)001199086ILU01; 217944108; (swissbib)217944108-41slsp_network
990005656680108281,991018614429705501,(ABN)000565668ABN01,000565668-ABN01,(CH-ZuSLS)991018614429705501; (IDSBB)000437779DSV01; 022415912; (swissbib)022415912-41slsp_network
990001152500108281,991170906623205501,(ABN)000115250ABN01,000115250-ABN01,(CH-ZuSLS)991170906623205501; (ALEX)998056004101791; (ALEX)bv080560060
990000086720108281,991046014189705501,(ABN)000008672ABN01,000008672-ABN01,(CH-ZuSLS)991046014189705501; (IDSLU)000030489ILU01; (NEBIS)000413284EBI01; (IDSBB)001282255DSV01; 21767741X; (swissbib)21767741X-41slsp_network
990003610720108281,991096378119705501,(ABN)000361072ABN01,000361072-ABN01,(CH-ZuSLS)991096378119705501; (IDSBB)004453511DSV01; 053126092; (swissbib)053126092-41slsp_network
990000922780108281,991107621789705501,(ABN)000092278ABN01,000092278-ABN01,(CH-ZuSLS)991107621789705501; (IDSBB)000562255DSV01; (NEBIS)000279591EBI01; 224489577; (swissbib)224489577-41slsp_network
990007513340108281,991107801099705501,(ABN)000751334ABN01,000751334-ABN01,(CH-ZuSLS)991107801099705501; (NEBIS)005222486EBI01; (IDSLU)000505376ILU01; (IDSBB)003983657DSV01; 225791617; (swissbib)225791617-41slsp_network
990000853850108281,991034670969705501,(ABN)000085385ABN01,000085385-ABN01,(CH-ZuSLS)991034670969705501; (NEBIS)008280034EBI01; (NEBIS)002668253EBI01; (RERO)R003725701-41slsp; (IDSBB)002034019DSV01; 23265851X; (swissbib)23265851X-41slsp_network
990002846420108281,991054730159705501,(ABN)000284642ABN01,000284642-ABN01,(CH-ZuSLS)991054730159705501; (RERO)R004976225-41slsp; (IDSBB)007036940DSV01; (NEBIS)005923410EBI01; 236812912; (swissbib)236812912-41slsp_network
990008555300108281,991050779839705501,(ABN)000855530ABN01,000855530-ABN01,(CH-ZuSLS)991050779839705501; (OCoLC)1033653286; (DE-599)DNB1156662486; (IDSBB)006847563DSV01; (RERO)R008870676-41slsp; (NEBIS)011329164EBI01; 233589325; (swissbib)233589325-41slsp_network
990002592550108281,991144750929705501,(ABN)000259255ABN01,000259255-ABN01,(CH-ZuSLS)991144750929705501; (IDSBB)002450212DSV01; (NEBIS)000911071EBI01; 228955890; (swissbib)228955890-41slsp_network
990003705980108281,991087824319705501,(ABN)000370598ABN01,000370598-ABN01,(CH-ZuSLS)991087824319705501; (IDSLU)000405130ILU01; (NEBIS)002398380EBI01; (IDSBB)000268774DSV01; (RERO)1011459-41slsp; 212119621; (swissbib)212119621-41slsp_network
990004535200108281,991006702429705501,(ABN)000453520ABN01,000453520-ABN01,(CH-ZuSLS)991006702429705501; (NEBIS)002327925EBI01; 145707504; (swissbib)145707504-41slsp_network
990006599090108281,991128395529705501,(ABN)000659909ABN01,000659909-ABN01,(CH-ZuSLS)991128395529705501; (OCoLC)724973153; (IDSLU)001005135ILU01; (NEBIS)006726886EBI01; (IDSBB)005633819DSV01; (RERO)R006304845-41slsp; 240156587; (swissbib)240156587-41slsp_network
990003878460108281,991037683859705501,(ABN)000387846ABN01,000387846-ABN01,(CH-ZuSLS)991037683859705501; (IDSBB)000314163DSV01; (RERO)0346819-41slsp; 237582899; (swissbib)237582899-41slsp_network
990001088990108281,991028851519705501,(ABN)000108899ABN01,000108899-ABN01,(CH-ZuSLS)991028851519705501; (NEBIS)004153463EBI01; (IDSBB)002401676DSV01; (IDSLU)000211059ILU01; 232072140; (swissbib)232072140-41slsp_network
990003428510108281,991141994779705501,(ABN)000342851ABN01,000342851-ABN01,(CH-ZuSLS)991141994779705501; (IDSBB)006524715DSV01; (RERO)R003148727-41slsp; 236770497; (swissbib)236770497-41slsp_network
990001816880108281,991154342359705501,(ABN)000181688ABN01,000181688-ABN01,(CH-ZuSLS)991154342359705501; (DDB)971296278; (IDSSG)000340901HSB01; 002633957; (swissbib)002633957-41slsp_network
990003390510108281,991097751129705501,(ABN)000339051ABN01,000339051-ABN01,(CH-ZuSLS)991097751129705501; (IDSLU)000693285ILU01; (IDSBB)001614991DSV01; 214262332; (swissbib)214262332-41slsp_network
990002642510108281,991010193949705501,(ABN)000264251ABN01,000264251-ABN01,(CH-ZuSLS)991010193949705501; (Sz)vtls001442750; (NEBIS)006058578EBI01; 170702766; (swissbib)170702766-41slsp_network
990005450770108281,991071739209705501,(ABN)000545077ABN01,000545077-ABN01,(CH-ZuSLS)991071739209705501; (IDSLU)000750324ILU01; (IDSBB)004940253DSV01; 226194841; (swissbib)226194841-41slsp_network
990007363310108281,991109389779705501,(ABN)000736331ABN01,000736331-ABN01,(CH-ZuSLS)991109389779705501; (NEBIS)007605402EBI01; (IDSLU)001138040ILU01; 213399342; (swissbib)213399342-41slsp_network
990001243230108281,991152163009705501,(ABN)000124323ABN01,000124323-ABN01,(CH-ZuSLS)991152163009705501; (IDSBB)004852085DSV01; (NEBIS)004649113EBI01; 240238885; (swissbib)240238885-41slsp_network
990003437620108281,991101678839705501,(ABN)000343762ABN01,000343762-ABN01,(CH-ZuSLS)991101678839705501; (SLB)vtls000979817; (IDSBB)003920671DSV01; (IDSLU)000529926ILU01; 218922523; (swissbib)218922523-41slsp_network
990004831270108281,991055723229705501,(ABN)000483127ABN01,000483127-ABN01,(CH-ZuSLS)991055723229705501; (NEBIS)001340534EBI01; (RERO)bv01134303-41slsp; 214285499; (swissbib)214285499-41slsp_network
990008828090108281,991170727542005501,(ABN)000882809ABN01,000882809-ABN01,(CH-ZuSLS)991170727542005501; (DE-101)1231003979
990002894850108281,991104048119705501,(ABN)000289485ABN01,000289485-ABN01,(CH-ZuSLS)991104048119705501; (RERO)bv01061866-41slsp; 108853160; (swissbib)108853160-41slsp_network
990001489110108281,991093905999705501,(ABN)000148911ABN01,000148911-ABN01,(CH-ZuSLS)991093905999705501; (NEBIS)001686031EBI01; (IDSLU)000097190ILU01; 224022350; (swissbib)224022350-41slsp_network
990005349090108281,991127761659705501,(ABN)000534909ABN01,000534909-ABN01,(CH-ZuSLS)991127761659705501; (IDSLU)000604584ILU01; (IDSBB)004844473DSV01; (NEBIS)005786846EBI01; 218637810; (swissbib)218637810-41slsp_network
990002199870108281,991105000899705501,(ABN)000219987ABN01,000219987-ABN01,(CH-ZuSLS)991105000899705501; (IDSBB)002196161DSV01; (IDSLU)000769784ILU01; (NEBIS)000933878EBI01; (RERO)2240763-41slsp; 239381858; (swissbib)239381858-41slsp_network
990001308840108281,991030530649705501,(ABN)000130884ABN01,000130884-ABN01,(CH-ZuSLS)991030530649705501; (IDSSG)000242427HSB01; (RERO)R273707260-41slsp; 215594452; (swissbib)215594452-41slsp_network
990003250950108281,991080624679705501,(ABN)000325095ABN01,000325095-ABN01,(CH-ZuSLS)991080624679705501; (NEBIS)009143846EBI01; 191870781; (swissbib)191870781-41slsp_network
990005379500108281,991138286989705501,(ABN)000537950ABN01,000537950-ABN01,(CH-ZuSLS)991138286989705501; (IDSSG)000503246HSB01; (IDSBB)005028274DSV01; (IDSLU)000687423ILU01; (NEBIS)005908722EBI01; (NEBIS)009488280EBI01; (RERO)R005346373-41slsp; 222139935; (swissbib)222139935-41slsp_network
990003486070108281,991150454309705501,(ABN)000348607ABN01,000348607-ABN01,(CH-ZuSLS)991150454309705501; (IDSBB)004433675DSV01; 055410898; (swissbib)055410898-41slsp_network
990000294550108281,991160705389705501,(ABN)000029455ABN01,000029455-ABN01,(CH-ZuSLS)991160705389705501; (SBT)000070264SBT01; (IDSSG)000051781HSB01; (IDSLU)000041765ILU01; (NEBIS)000503242EBI01; (IDSBB)000560620DSV01; (RERO)1280775-41slsp; 215726243; (swissbib)215726243-41slsp_network
990000779500108281,991030763169705501,(ABN)000077950ABN01,000077950-ABN01,(CH-ZuSLS)991030763169705501; (IDSSG)000742242HSB01; (NEBIS)001713747EBI01; (IDSBB)001332874DSV01; 215869230; (swissbib)215869230-41slsp_network
990008208220108281,991006679429705501,(ABN)000820822ABN01,000820822-ABN01,(CH-ZuSLS)991006679429705501; (OCoLC)964670531; (DE-599)DNB1119730449; (IDSBB)006795281DSV01; (IDSSG)000953746HSB01; (IDSLU)001285256ILU01; 236533444; (swissbib)236533444-41slsp_network
990004915650108281,991001419509705501,(ABN)000491565ABN01,000491565-ABN01,(CH-ZuSLS)991001419509705501; (NEBIS)000865645EBI01; (RERO)1874584-41slsp; 225489295; (swissbib)225489295-41slsp_network
990004974430108281,991142549869705501,(ABN)000497443ABN01,000497443-ABN01,(CH-ZuSLS)991142549869705501; (NEBIS)003146753EBI01; (IDSLU)000664762ILU01; (IDSBB)002043244DSV01; (NEBIS)000170982EBI01; 215907531; (swissbib)215907531-41slsp_network
990008845920108281,991170714120005501,(ABN)000884592ABN01,000884592-ABN01,(CH-ZuSLS)991170714120005501; (DE-101)1220717975
